team,date,match_id,team_2_Average_goals_scored_last5,team_2_Average_HT_goals_scored_last5,team_2_Average_shots_last5,team_2_Average_shots_on_target_last5,team_2_Average_fouls_last5,team_2_Average_corners_last5,team_2_Average_yellow_cards_last5,team_2_Average_red_cards_last5,team_2_Average_B365_odds_last5,team_2_Average_B365_draw_odds_last5,team_2_Average_BW_odds_last5,team_2_Average_BW_draw_odds_last5,team_2_Average_WH_odds_last5,team_2_Average_WH_draw_odds_last5,team_2_Average_goals_conceded_last5,team_2_Average_HT_goals_conceded_last5,team_2_Average_shots_conceded_last5,team_2_Average_shots_on_target_conceded_last5,team_2_Average_fouls_conceded_last5,team_2_Average_corners_conceded_last5,team_2_Average_yellow_cards_conceded_last5,team_2_Average_red_cards_conceded_last5,team_2_Average_B365_odds_against_last5,team_2_Average_BW_odds_against_last5,team_2_Average_WH_odds_against_last5
Arsenal,2004-08-15 12:00:00,10,,,,,,,,,,,,,,,,,,,,,,,,,
Arsenal,2004-08-28 12:00:00,35,4.0,2.0,18.0,14.0,19.0,7.0,1.0,0.0,1.61,3.4,1.7,3.4,1.61,3.1,1.0,0.0,9.0,5.0,14.0,0.0,2.0,0.0,6.0,5.0,5.5
Arsenal,2004-09-11 12:00:00,42,4.0,2.5,18.0,14.5,12.0,8.5,1.0,0.0,1.485,3.865,1.575,3.575,1.4700000000000002,3.55,1.0,0.0,7.0,5.0,14.5,2.0,1.5,0.0,7.5,6.0,6.75
Arsenal,2004-09-25 12:00:00,64,3.6666666666666665,1.6666666666666667,16.0,12.0,11.333333333333334,7.0,1.3333333333333333,0.0,1.5010000000000001,3.776666666666667,1.5166666666666666,3.716666666666667,1.46,3.533333333333333,0.6666666666666666,0.0,7.666666666666667,5.666666666666667,15.0,4.333333333333333,1.6666666666666667,0.0,7.333333333333333,6.416666666666667,6.833333333333333
Arsenal,2004-10-24 12:00:00,96,3.0,1.5,15.0,11.25,10.5,5.5,1.0,0.0,1.51825,3.7075,1.525,3.675,1.47,3.5,0.5,0.0,8.5,6.0,15.25,5.25,1.5,0.0,7.125,6.225,6.625
Arsenal,2004-11-06 12:00:00,112,2.4,1.2,14.4,10.2,13.0,5.0,1.4,0.0,1.7646000000000002,3.5660000000000003,1.7600000000000002,3.5700000000000003,1.6960000000000002,3.4200000000000004,0.8,0.0,9.0,5.8,16.2,4.8,1.6,0.0,6.224,5.46,5.779999999999999
Arsenal,2004-11-13 12:00:00,127,1.8,0.8,14.6,10.0,10.8,5.2,1.4,0.0,1.7306000000000001,3.686,1.7,3.69,1.6460000000000001,3.6,0.8,0.0,7.8,5.0,15.4,5.0,1.2,0.0,6.523999999999999,5.91,6.08
Arsenal,2004-11-28 12:00:00,147,2.0,0.4,13.0,8.2,11.6,4.0,1.2,0.0,1.8026,3.46,1.73,3.6199999999999997,1.7120000000000002,3.4200000000000004,1.4,0.2,8.8,5.4,16.4,4.8,1.6,0.0,5.824,5.61,5.4799999999999995
Arsenal,2004-12-19 12:00:00,179,1.6,0.4,11.2,7.2,12.8,3.2,1.2,0.0,1.916,3.3899999999999997,1.8699999999999999,3.46,1.844,3.34,1.8,0.4,9.2,5.4,14.4,4.2,1.2,0.0,5.104,4.8,4.7
Arsenal,2004-12-29 12:00:00,200,1.6,0.2,11.4,6.4,13.0,4.4,1.4,0.0,1.916,3.3899999999999997,1.8800000000000001,3.45,1.85,3.3600000000000003,1.8,0.4,9.2,5.0,13.8,3.6,1.0,0.0,5.104,4.720000000000001,4.6
Arsenal,2005-01-01 12:00:00,203,1.8,0.4,11.6,6.4,12.6,5.4,1.6,0.0,1.746,3.4899999999999998,1.7,3.46,1.69,3.4,1.4,0.4,8.8,5.0,11.8,3.8,0.8,0.0,5.33,5.1,4.87
Arsenal,2005-01-15 12:00:00,222,2.2,0.6,9.4,4.8,14.0,4.2,1.6,0.0,1.78,3.37,1.7100000000000002,3.4,1.732,3.2600000000000002,1.4,0.6,9.6,5.6,12.4,3.8,1.0,0.0,5.029999999999999,5.05,4.57
Arsenal,2005-02-05 12:00:00,251,1.2,0.4,9.6,5.0,13.8,4.8,1.8,0.0,1.75,3.4300000000000006,1.69,3.4299999999999997,1.7,3.3200000000000003,0.8,0.6,9.4,4.8,10.0,4.8,0.8,0.0,5.2299999999999995,5.25,4.7700000000000005
Arsenal,2005-02-26 12:00:00,272,1.6,1.0,12.0,5.8,12.8,5.2,1.4,0.0,1.69,3.46,1.6,3.47,1.6019999999999999,3.3599999999999994,0.6,0.4,8.2,3.6,11.4,4.6,1.2,0.0,5.45,5.61,5.15
Arsenal,2005-03-19 12:00:00,290,1.6,1.2,12.8,7.2,13.6,4.8,1.4,0.2,1.69,3.46,1.58,3.47,1.6019999999999999,3.3599999999999994,0.8,0.4,8.0,3.2,10.6,4.2,1.4,0.2,5.45,5.91,5.15
Arsenal,2005-04-09 12:00:00,314,1.6,1.2,12.2,7.6,11.0,4.4,0.8,0.2,1.6700000000000004,3.4400000000000004,1.55,3.5100000000000002,1.562,3.38,0.8,0.4,8.0,2.6,12.8,4.2,1.8,0.2,5.6,6.05,5.36
Arsenal,2005-04-20 12:00:00,330,1.2,1.0,12.0,6.8,9.8,4.6,0.8,0.2,1.7080000000000002,3.3800000000000003,1.5899999999999999,3.45,1.5699999999999998,3.38,0.6,0.2,8.4,3.0,12.4,5.0,1.8,0.2,5.4,5.65,5.26
Arsenal,2005-08-21 12:00:00,355,1.2,1.0,11.0,6.2,11.4,3.6,1.2,0.2,2.094,3.3200000000000003,2.0100000000000002,3.38,1.97,3.34,0.4,0.0,8.4,3.0,12.8,3.8,1.6,0.2,4.5200000000000005,4.74,4.4399999999999995
Arsenal,2005-09-10 12:00:00,376,0.6,0.4,9.8,5.6,13.4,4.6,1.8,0.2,2.4839999999999995,3.2800000000000002,2.54,3.3400000000000007,2.398,3.3200000000000003,0.4,0.0,9.2,4.0,13.6,3.4,1.6,0.2,4.0200000000000005,4.1,3.806
Arsenal,2005-09-24 12:00:00,399,0.6,0.2,9.0,4.8,14.0,5.0,2.4,0.0,2.5140000000000002,3.2399999999999998,2.59,3.3,2.414,3.28,0.6,0.2,8.4,4.4,15.2,4.0,2.0,0.0,3.72,3.63,3.7060000000000004
Arsenal,2005-10-15 12:00:00,417,0.4,0.0,8.6,3.6,13.8,4.4,2.2,0.0,2.498,3.2399999999999998,2.5900000000000003,3.31,2.4259999999999997,3.2600000000000002,0.6,0.2,7.8,4.0,13.2,4.0,1.8,0.0,3.8200000000000003,3.6,3.6459999999999995
Arsenal,2005-10-29 12:00:00,438,0.4,0.2,10.0,5.4,14.0,5.0,2.4,0.0,2.46,3.3,2.57,3.35,2.404,3.28,1.0,0.4,7.0,3.6,15.6,3.6,1.8,0.0,4.0200000000000005,3.72,3.845999999999999
Arsenal,2005-11-19 12:00:00,458,0.6,0.2,10.8,6.0,13.4,4.8,2.2,0.0,2.2600000000000002,3.2800000000000002,2.37,3.3300000000000005,2.184,3.22,1.2,0.6,7.4,3.6,17.2,4.4,2.4,0.0,4.159999999999999,3.84,4.016
Arsenal,2005-12-03 12:00:00,473,1.2,0.8,11.6,7.0,12.6,3.8,2.2,0.0,1.8699999999999999,3.3,1.8699999999999999,3.3299999999999996,1.8,3.18,1.4,1.0,7.8,3.4,17.0,4.2,2.6,0.0,4.659999999999999,4.33,4.45
Arsenal,2005-12-10 12:00:00,488,1.0,0.8,10.6,6.0,12.4,3.0,1.8,0.0,1.8920000000000001,3.3,1.8800000000000001,3.3299999999999996,1.8219999999999998,3.1700000000000004,1.4,1.2,8.6,4.2,16.8,4.8,2.2,0.0,4.526,4.28,4.29
Arsenal,2005-12-26 12:00:00,504,1.0,0.8,10.2,6.2,13.6,3.2,2.0,0.2,1.9279999999999997,3.2700000000000005,1.9299999999999997,3.2700000000000005,1.8559999999999999,3.15,1.6,1.2,9.0,5.0,19.2,5.0,2.2,0.0,4.3260000000000005,4.09,4.140000000000001
Arsenal,2005-12-31 12:00:00,520,1.0,0.6,11.0,6.4,13.6,4.0,2.0,0.2,1.95,3.2700000000000005,1.9600000000000002,3.22,1.8699999999999999,3.13,1.2,1.0,9.6,4.2,17.8,5.2,2.6,0.2,4.1259999999999994,3.9,4.04
Arsenal,2006-01-21 12:00:00,552,0.8,0.6,11.0,5.6,13.2,4.0,1.8,0.2,1.7719999999999998,3.37,1.78,3.2399999999999998,1.722,3.21,1.0,0.8,9.6,4.6,18.0,6.0,2.0,0.2,4.6659999999999995,4.39,4.39
Arsenal,2006-02-04 12:00:00,570,0.2,0.0,11.2,5.0,13.2,4.8,1.6,0.4,1.7440000000000002,3.41,1.75,3.2600000000000002,1.6960000000000002,3.25,0.8,0.6,9.2,4.2,18.6,6.6,2.2,0.2,4.866,4.57,4.49
Arsenal,2006-02-14 12:00:00,591,0.6,0.2,11.4,5.6,14.4,5.4,1.8,0.4,1.798,3.3900000000000006,1.7599999999999998,3.2399999999999998,1.732,3.2399999999999998,0.4,0.2,9.8,3.4,19.0,6.0,2.4,0.4,4.7,4.540000000000001,4.35
Arsenal,2006-02-25 12:00:00,596,0.6,0.2,11.4,5.4,14.8,4.8,1.8,0.2,2.138,3.3600000000000003,2.1399999999999997,3.21,2.0460000000000003,3.2,0.4,0.2,12.6,4.4,16.8,7.6,2.0,0.4,4.32,4.159999999999999,4.0
Arsenal,2006-03-04 12:00:00,604,0.4,0.2,9.8,3.8,14.8,3.8,1.8,0.2,2.2439999999999998,3.3300000000000005,2.24,3.1599999999999997,2.182,3.18,0.6,0.4,12.2,4.8,18.2,7.4,2.0,0.2,3.9400000000000004,3.85,3.45
Arsenal,2006-04-09 12:00:00,662,1.2,0.6,11.4,5.4,15.6,5.0,1.8,0.2,2.362,3.2600000000000002,2.32,3.1399999999999997,2.29,3.14,0.6,0.4,11.4,4.6,16.6,5.4,1.8,0.2,3.4800000000000004,3.5100000000000002,3.124
Arsenal,2006-04-12 12:00:00,664,1.2,0.6,10.6,5.0,15.4,4.4,1.6,0.0,2.73,3.2,2.75,3.12,2.67,3.12,0.8,0.2,12.4,5.6,16.0,5.4,1.6,0.2,2.8000000000000003,2.8600000000000003,2.604
Arsenal,2006-05-01 12:00:00,700,1.0,0.6,10.6,4.4,13.0,5.2,1.2,0.0,2.6420000000000003,3.28,2.7,3.18,2.622,3.16,1.0,0.2,11.8,5.4,14.2,4.8,1.4,0.0,3.1,3.09,2.77
Arsenal,2006-05-04 12:00:00,704,1.6,1.2,10.8,4.8,11.6,5.6,1.0,0.0,2.178,3.66,2.1900000000000004,3.5799999999999996,2.1980000000000004,3.46,0.8,0.2,8.8,4.0,15.2,3.2,2.0,0.0,4.68,4.6899999999999995,3.97
Arsenal,2006-08-26 12:00:00,737,2.2,1.4,12.2,6.6,11.2,5.8,0.6,0.0,2.05,3.7300000000000004,2.0599999999999996,3.66,2.0620000000000003,3.5200000000000005,0.8,0.2,9.6,5.2,14.8,5.0,2.0,0.0,5.159999999999999,5.25,4.42
Arsenal,2006-09-17 12:00:00,761,1.4,1.0,12.0,5.6,9.8,6.0,0.6,0.0,1.932,3.8,1.97,3.7199999999999998,1.966,3.5200000000000005,1.0,0.4,10.2,5.0,15.8,5.4,2.2,0.0,5.62,5.57,4.746
Arsenal,2006-09-30 12:00:00,776,1.6,1.0,12.8,6.4,8.8,6.4,0.8,0.0,2.032,3.81,2.06,3.72,2.0460000000000003,3.5,0.6,0.4,10.8,5.2,14.8,6.4,2.0,0.0,5.58,5.55,4.732000000000001
Arsenal,2006-10-22 12:00:00,803,1.8,1.0,15.2,8.2,8.6,5.8,1.4,0.0,2.006,3.81,2.05,3.72,2.0140000000000002,3.5,0.6,0.6,10.8,5.6,16.8,6.6,2.6,0.0,5.88,5.68,5.066
Arsenal,2006-11-05 12:00:00,824,2.0,0.8,17.0,9.2,8.2,5.6,1.4,0.0,2.072,3.53,2.1,3.44,2.0639999999999996,3.2600000000000002,0.6,0.6,10.0,5.4,14.6,7.6,2.0,0.0,4.9799999999999995,4.96,4.6659999999999995
Arsenal,2006-11-25 12:00:00,846,1.4,0.6,15.8,7.8,8.2,5.0,1.8,0.0,2.072,3.5300000000000002,2.1,3.45,2.064,3.22,0.6,0.4,10.2,4.8,12.6,6.8,2.0,0.0,4.9799999999999995,4.9399999999999995,4.766
Arsenal,2006-11-29 12:00:00,857,1.6,0.8,15.2,8.0,8.2,5.6,2.4,0.0,2.15,3.4699999999999998,2.15,3.4200000000000004,2.12,3.22,1.0,0.6,10.2,5.8,11.6,7.8,2.4,0.0,4.6,4.71,4.526
Arsenal,2006-12-10 12:00:00,881,1.6,1.0,13.8,7.0,9.0,5.8,3.0,0.2,1.6640000000000001,3.54,1.6199999999999999,3.46,1.6420000000000001,3.28,1.4,1.0,9.4,5.4,12.8,7.0,2.8,0.0,5.42,5.45,5.159999999999999
Arsenal,2006-12-13 12:00:00,884,1.4,0.8,11.8,5.4,10.6,5.4,2.6,0.2,2.358,3.5,2.28,3.45,2.242,3.22,1.4,0.8,11.4,5.6,12.2,7.0,2.4,0.0,4.464,4.62,4.304
Arsenal,2006-12-26 12:00:00,912,0.8,0.4,10.4,4.2,10.8,6.4,2.6,0.2,2.38,3.4799999999999995,2.3299999999999996,3.4,2.268,3.2199999999999998,1.4,0.8,13.8,6.8,13.0,5.8,2.6,0.0,4.314,4.2,4.004
Arsenal,2006-12-30 12:00:00,921,1.2,0.6,11.4,4.8,10.4,6.8,2.2,0.2,2.338,3.6,2.3099999999999996,3.44,2.226,3.3600000000000003,1.4,1.0,12.8,6.4,13.0,5.6,2.4,0.0,4.814,4.4399999999999995,4.304
Arsenal,2007-01-13 12:00:00,934,1.0,0.4,10.4,4.2,9.8,6.4,2.0,0.2,2.238,3.7399999999999998,2.2199999999999998,3.53,2.114,3.46,1.0,0.8,13.0,5.8,13.0,5.2,2.2,0.0,5.294,5.09,4.944
Arsenal,2007-02-03 12:00:00,969,1.2,0.4,10.2,4.6,7.8,5.6,1.0,0.2,2.29,3.7,2.2499999999999996,3.5100000000000002,2.158,3.44,0.6,0.4,13.0,5.8,12.6,5.6,2.2,0.0,4.933999999999999,4.87,4.694
Arsenal,2007-03-14 12:00:00,1003,1.2,0.4,10.2,4.6,5.6,5.8,0.8,0.4,1.65,3.7,1.64,3.47,1.59,3.4799999999999995,0.6,0.4,9.6,4.6,12.2,5.4,2.2,0.0,5.456,5.380000000000001,5.25
Arsenal,2007-03-18 12:00:00,1014,1.2,0.6,10.4,5.0,7.0,5.2,1.0,0.4,1.7060000000000002,3.6599999999999993,1.6599999999999997,3.45,1.638,3.46,0.6,0.4,8.8,4.4,12.6,5.8,2.2,0.0,5.226,5.32,5.05
Arsenal,2007-03-31 12:00:00,1018,0.8,0.4,10.8,5.2,8.4,5.0,1.0,0.4,1.866,3.4799999999999995,1.7899999999999998,3.3299999999999996,1.786,3.3,0.6,0.2,9.8,4.6,13.8,5.4,3.0,0.0,4.246,4.57,4.25
Arsenal,2007-04-09 12:00:00,1039,1.0,0.4,11.2,5.0,9.0,4.6,1.0,0.4,2.216,3.3200000000000003,2.1100000000000003,3.22,2.118,3.18,1.2,0.4,10.0,5.0,15.0,4.8,2.8,0.0,3.4859999999999998,3.6100000000000003,3.38
Arsenal,2007-04-21 12:00:00,1059,0.6,0.2,11.2,4.6,10.8,5.4,1.4,0.2,2.29,3.29,2.18,3.19,2.132,3.1900000000000004,1.2,0.4,9.0,4.4,14.6,3.8,2.2,0.0,3.286,3.38,3.31
Arsenal,2007-05-13 12:00:00,1092,0.8,0.2,12.4,4.8,11.0,5.4,1.6,0.0,2.4299999999999997,3.2600000000000002,2.32,3.1699999999999995,2.3,3.15,1.4,0.6,9.8,4.8,13.8,4.0,2.2,0.0,2.96,3.06,2.91
Arsenal,2007-11-12 12:00:00,1222,0.6,0.0,13.2,5.0,11.2,5.8,1.4,0.0,2.504,3.3,2.4299999999999997,3.15,2.38,3.1900000000000004,1.4,0.6,9.4,4.4,15.0,3.2,2.0,0.0,2.7800000000000002,2.81,2.71
Arsenal,2007-12-01 12:00:00,1234,1.2,0.2,12.8,4.6,9.6,5.2,1.6,0.0,2.364,3.44,2.3099999999999996,3.2399999999999998,2.2600000000000002,3.2299999999999995,1.4,0.6,8.8,4.6,13.4,3.2,1.0,0.0,3.56,3.46,3.31
Arsenal,2007-12-05 12:00:00,1244,1.4,0.6,13.4,5.8,10.0,5.2,1.4,0.0,2.114,3.46,2.0799999999999996,3.25,2.0060000000000002,3.2700000000000005,0.8,0.4,8.6,4.2,13.2,3.6,1.4,0.0,3.9200000000000004,3.78,3.63
Arsenal,2007-12-09 12:00:00,1253,1.6,0.8,13.4,5.8,9.2,5.2,1.4,0.0,1.996,3.56,1.9939999999999998,3.29,1.95,3.28,1.0,0.4,9.4,5.0,12.4,4.2,1.8,0.0,4.48,4.11,3.95
Arsenal,2007-12-26 12:00:00,1279,1.4,0.8,11.4,5.6,10.6,4.8,1.4,0.0,1.802,3.6700000000000004,1.7939999999999998,3.3600000000000003,1.738,3.38,1.0,0.4,10.6,5.8,13.4,4.4,1.8,0.0,5.340000000000001,4.9399999999999995,4.75
Arsenal,2007-12-29 12:00:00,1287,1.4,0.8,11.0,5.6,9.4,5.0,1.6,0.0,1.6940000000000002,3.6700000000000004,1.6639999999999997,3.3899999999999997,1.612,3.38,1.0,0.4,10.6,6.2,12.8,4.8,2.2,0.0,5.7,5.27,5.1160000000000005
Arsenal,2008-01-19 12:00:00,1317,1.6,0.6,9.8,5.6,11.0,5.2,2.4,0.2,1.814,3.55,1.7839999999999996,3.3,1.732,3.3200000000000003,1.0,0.6,11.0,5.8,13.8,5.8,2.0,0.2,5.0,4.62,4.536
Arsenal,2008-02-02 12:00:00,1338,1.8,0.6,9.2,4.6,11.0,4.4,2.2,0.2,1.72,3.65,1.6839999999999997,3.46,1.6460000000000001,3.4299999999999997,0.8,0.4,9.8,4.8,13.2,5.8,1.4,0.2,5.6,5.36,5.186
Arsenal,2008-02-23 12:00:00,1355,2.2,0.8,10.8,6.0,10.4,5.0,1.8,0.2,1.7579999999999998,3.6199999999999997,1.6999999999999997,3.4299999999999997,1.668,3.4199999999999995,0.8,0.6,8.4,3.6,12.8,4.8,1.2,0.2,5.3,5.29,5.026000000000001
Arsenal,2008-03-09 12:00:00,1380,2.4,0.8,14.6,7.8,10.4,5.6,1.8,0.2,1.7520000000000002,3.66,1.6799999999999997,3.53,1.6600000000000001,3.45,0.8,0.6,6.2,2.4,11.6,4.0,0.8,0.4,5.3,5.4399999999999995,5.126
Arsenal,2008-03-23 12:00:00,1404,2.4,0.8,14.2,7.8,10.2,5.2,2.0,0.2,1.7,3.72,1.64,3.5700000000000003,1.6400000000000001,3.47,0.8,0.6,5.6,1.8,10.6,4.8,0.8,0.4,5.7,5.720000000000001,5.26
Arsenal,2008-03-29 12:00:00,1407,1.8,0.8,13.6,7.4,10.2,5.2,1.2,0.0,1.98,3.6799999999999997,1.8299999999999996,3.5700000000000003,1.86,3.45,1.0,0.4,5.8,2.8,9.8,3.6,1.4,0.2,5.4399999999999995,5.51,5.0600000000000005
Arsenal,2008-04-13 12:00:00,1434,1.8,0.4,14.8,8.2,10.2,5.8,1.4,0.2,2.0180000000000002,3.6399999999999997,1.8699999999999997,3.47,1.9140000000000001,3.3600000000000003,1.4,0.8,7.4,4.6,9.6,4.4,1.8,0.2,5.04,5.0600000000000005,4.56
Arsenal,2008-04-28 12:00:00,1455,1.4,0.0,15.6,8.6,10.2,5.0,2.6,0.2,2.558,3.6199999999999997,2.3699999999999997,3.4799999999999995,2.3280000000000003,3.3600000000000003,1.6,0.6,9.0,5.6,10.6,5.4,1.8,0.2,4.506,4.51,4.08
Arsenal,2008-05-11 12:00:00,1472,2.2,0.4,14.4,8.2,9.0,4.8,2.2,0.2,2.508,3.9200000000000004,2.34,3.6799999999999997,2.2979999999999996,3.5099999999999993,1.6,0.6,11.0,7.4,10.0,6.2,1.8,0.0,5.706,5.01,4.68
Arsenal,2008-08-23 12:00:00,1487,2.4,0.6,14.8,8.6,9.8,4.6,2.0,0.2,2.554,3.91,2.3699999999999997,3.7,2.324,3.4899999999999998,1.6,0.6,12.4,7.8,10.8,5.2,1.6,0.0,5.272,4.7,4.5200000000000005
Arsenal,2008-09-13 12:00:00,1505,2.2,0.6,16.4,8.8,8.4,5.2,1.8,0.2,2.168,4.0200000000000005,2.0699999999999994,3.7600000000000002,1.998,3.65,1.4,0.8,11.2,6.6,11.6,4.6,1.4,0.0,6.132,5.46,5.300000000000001
Arsenal,2008-09-20 12:00:00,1516,2.4,1.0,16.4,9.2,8.0,5.0,1.6,0.0,2.19,4.0,2.0999999999999996,3.71,2.024,3.6700000000000004,1.0,0.4,10.6,5.4,10.8,4.0,1.2,0.0,6.032,5.3100000000000005,5.35
Arsenal,2008-10-04 12:00:00,1536,2.8,1.4,16.8,8.8,8.6,7.4,0.8,0.0,1.6039999999999999,4.05,1.5699999999999996,3.75,1.588,3.7399999999999998,0.8,0.6,10.4,5.6,10.8,4.2,1.2,0.0,6.965999999999999,6.029999999999999,6.19
Arsenal,2008-10-26 12:00:00,1563,1.8,1.0,15.4,8.0,9.4,7.6,1.8,0.0,1.6780000000000002,3.7,1.6199999999999997,3.46,1.652,3.6,0.6,0.4,9.6,4.6,11.6,3.4,1.8,0.0,5.566,5.33,5.390000000000001
Arsenal,2008-11-01 12:00:00,1580,2.0,0.8,17.0,8.4,8.8,8.6,2.2,0.0,1.6420000000000001,3.7,1.5999999999999996,3.4200000000000004,1.6260000000000001,3.6799999999999997,0.6,0.4,8.4,4.2,11.4,3.6,2.0,0.2,5.9,5.58,5.75
Arsenal,2008-11-22 12:00:00,1608,2.2,0.8,16.6,8.4,9.0,8.6,2.6,0.2,1.608,3.85,1.5699999999999996,3.53,1.592,3.8200000000000003,0.8,0.4,8.8,4.8,10.8,4.0,2.4,0.2,6.2,5.88,6.15
Arsenal,2008-11-30 12:00:00,1620,1.4,0.4,15.4,7.4,9.2,8.2,2.6,0.2,1.682,3.8299999999999996,1.64,3.5100000000000002,1.6320000000000001,3.79,1.4,0.6,9.2,5.8,12.4,3.6,2.2,0.2,5.95,5.63,5.88
Arsenal,2008-12-13 12:00:00,1638,1.2,0.0,13.2,6.8,10.4,5.2,2.2,0.2,2.368,3.7600000000000002,2.3,3.5100000000000002,2.2079999999999997,3.7299999999999995,1.4,0.6,9.2,5.2,13.6,2.8,2.2,0.2,5.01,4.880000000000001,5.014
Arsenal,2008-12-26 12:00:00,1654,1.2,0.2,14.0,7.6,10.4,5.8,1.4,0.2,2.4040000000000004,3.7299999999999995,2.35,3.46,2.2399999999999998,3.6699999999999995,1.4,0.8,9.2,4.8,13.2,3.6,1.6,0.2,4.71,4.459999999999999,4.814
Arsenal,2009-01-17 12:00:00,1686,1.2,0.4,11.6,6.8,10.6,5.2,1.6,0.2,2.654,3.6399999999999997,2.55,3.41,2.502,3.55,1.8,0.8,10.4,6.0,12.6,4.2,2.0,0.0,4.01,3.8599999999999994,4.114
Arsenal,2009-01-28 12:00:00,1699,1.6,0.6,11.6,7.4,13.0,5.0,1.4,0.0,2.6979999999999995,3.54,2.59,3.34,2.5460000000000003,3.41,1.6,0.6,9.8,5.6,12.6,4.4,1.4,0.0,3.5100000000000002,3.3600000000000003,3.614
Arsenal,2009-02-08 12:00:00,1721,1.8,0.6,10.8,7.2,13.4,5.6,1.6,0.0,2.758,3.5199999999999996,2.6499999999999995,3.34,2.6220000000000003,3.41,1.2,0.4,8.8,4.6,11.2,5.2,1.8,0.0,3.46,3.2600000000000002,3.5340000000000003
Arsenal,2009-03-03 12:00:00,1745,1.4,0.6,9.8,6.2,13.0,6.0,2.0,0.2,2.238,3.5,2.1199999999999997,3.28,2.1979999999999995,3.4,1.0,0.2,9.6,4.8,10.4,5.8,1.6,0.0,3.7,3.5200000000000005,3.8
Arsenal,2009-03-21 12:00:00,1767,1.8,1.0,9.6,5.6,13.6,4.8,1.8,0.2,2.1919999999999997,3.53,2.0699999999999994,3.37,2.176,3.4199999999999995,1.0,0.2,9.6,5.0,12.6,5.4,2.4,0.0,4.1,3.84,4.0
Arsenal,2009-04-11 12:00:00,1792,2.0,0.8,11.0,6.4,14.0,4.4,1.2,0.2,1.9620000000000002,3.59,1.8799999999999997,3.4299999999999997,1.934,3.4799999999999995,0.8,0.2,9.2,4.8,13.0,5.6,1.6,0.0,4.6,4.3100000000000005,4.6
Arsenal,2009-04-21 12:00:00,1802,2.2,0.6,11.4,6.2,13.4,4.6,1.6,0.2,1.9840000000000004,3.4899999999999998,1.8899999999999995,3.3899999999999997,1.95,3.4,0.8,0.4,10.6,5.2,13.8,6.0,2.0,0.0,4.55,4.29,4.6
Arsenal,2009-05-02 12:00:00,1818,2.8,0.8,11.6,6.2,13.6,3.4,1.4,0.2,2.484,3.55,2.3599999999999994,3.46,2.3939999999999997,3.4299999999999997,1.4,0.4,13.6,7.6,14.0,7.0,1.6,0.0,4.294,4.07,4.36
Arsenal,2009-05-16 12:00:00,1838,3.4,1.2,13.8,7.8,12.8,4.8,1.2,0.0,2.464,3.55,2.3099999999999996,3.47,2.3280000000000003,3.44,1.4,0.4,12.8,7.2,13.0,6.8,2.0,0.2,4.334,4.180000000000001,4.4799999999999995
Arsenal,2009-08-15 12:00:00,1860,2.8,0.6,13.4,8.4,12.8,5.2,2.2,0.0,3.35,3.5,3.0099999999999993,3.4,3.104,3.4199999999999995,1.2,0.2,13.4,7.4,11.8,6.6,1.2,0.2,3.368,3.31,3.614
Arsenal,2009-08-29 12:00:00,1885,3.4,1.2,13.4,8.2,13.0,6.2,2.0,0.0,3.4659999999999997,3.4299999999999997,3.13,3.34,3.2299999999999995,3.3600000000000003,1.2,0.2,12.8,6.8,11.6,5.8,1.2,0.2,3.008,2.9299999999999997,3.154
Arsenal,2009-09-12 12:00:00,1894,2.8,1.4,12.2,7.2,12.8,6.2,2.6,0.0,3.8200000000000003,3.3899999999999997,3.44,3.31,3.59,3.3200000000000003,1.4,0.0,12.6,6.6,12.8,5.8,1.2,0.2,2.3979999999999997,2.3600000000000003,2.484
Arsenal,2009-09-26 12:00:00,1914,2.4,1.2,14.4,8.2,12.8,8.6,2.8,0.0,3.3200000000000003,3.3199999999999994,2.9499999999999997,3.25,3.15,3.3,1.4,0.2,10.2,4.8,13.4,4.0,1.8,0.2,2.63,2.59,2.7039999999999997
Arsenal,2009-10-25 12:00:00,1951,2.0,0.8,14.2,7.2,13.0,7.6,2.6,0.0,3.1659999999999995,3.46,2.8499999999999996,3.38,3.04,3.3899999999999997,1.4,0.2,11.4,6.4,14.4,3.8,2.0,0.0,3.29,3.0200000000000005,3.4840000000000004
Arsenal,2009-11-07 12:00:00,1967,2.4,1.2,14.4,7.0,13.2,8.0,2.0,0.0,2.2659999999999996,3.6,2.1499999999999995,3.5,2.2399999999999998,3.4899999999999998,1.8,0.2,12.2,7.2,15.2,4.6,2.6,0.2,4.356,4.1899999999999995,4.55
Arsenal,2009-11-21 12:00:00,1979,2.0,1.2,13.6,6.4,13.6,7.0,2.6,0.0,2.0780000000000003,3.9,1.9799999999999998,3.72,2.052,3.81,1.8,0.2,12.2,7.4,14.8,4.6,3.0,0.2,5.516,5.1,5.51
Arsenal,2009-12-13 12:00:00,2014,1.8,1.0,13.6,6.4,12.6,7.2,1.6,0.0,1.702,3.9899999999999998,1.6499999999999997,3.78,1.686,3.85,1.6,0.2,11.2,6.8,12.6,3.8,2.8,0.2,6.276,5.93,6.279999999999999
Arsenal,2009-12-16 12:00:00,2019,1.8,1.0,11.2,5.6,13.4,5.6,1.8,0.0,1.8820000000000001,4.0,1.8699999999999997,3.8,1.886,3.84,1.0,0.2,10.4,6.2,13.8,3.8,2.8,0.2,6.14,5.8100000000000005,6.13
