team_x,date,match_id,team_1_Average_goals_scored_last5,team_1_Average_HT_goals_scored_last5,team_1_Average_shots_last5,team_1_Average_shots_on_target_last5,team_1_Average_fouls_last5,team_1_Average_corners_last5,team_1_Average_yellow_cards_last5,team_1_Average_red_cards_last5,team_1_Average_B365_odds_last5,team_1_Average_B365_draw_odds_last5,team_1_Average_BW_odds_last5,team_1_Average_BW_draw_odds_last5,team_1_Average_WH_odds_last5,team_1_Average_WH_draw_odds_last5,team_1_Average_goals_conceded_last5,team_1_Average_HT_goals_conceded_last5,team_1_Average_shots_conceded_last5,team_1_Average_shots_on_target_conceded_last5,team_1_Average_fouls_conceded_last5,team_1_Average_corners_conceded_last5,team_1_Average_yellow_cards_conceded_last5,team_1_Average_red_cards_conceded_last5,team_1_Average_B365_odds_against_last5,team_1_Average_BW_odds_against_last5,team_1_Average_WH_odds_against_last5,team_y,team_2_Average_goals_scored_last5,team_2_Average_HT_goals_scored_last5,team_2_Average_shots_last5,team_2_Average_shots_on_target_last5,team_2_Average_fouls_last5,team_2_Average_corners_last5,team_2_Average_yellow_cards_last5,team_2_Average_red_cards_last5,team_2_Average_B365_odds_last5,team_2_Average_B365_draw_odds_last5,team_2_Average_BW_odds_last5,team_2_Average_BW_draw_odds_last5,team_2_Average_WH_odds_last5,team_2_Average_WH_draw_odds_last5,team_2_Average_goals_conceded_last5,team_2_Average_HT_goals_conceded_last5,team_2_Average_shots_conceded_last5,team_2_Average_shots_on_target_conceded_last5,team_2_Average_fouls_conceded_last5,team_2_Average_corners_conceded_last5,team_2_Average_yellow_cards_conceded_last5,team_2_Average_red_cards_conceded_last5,team_2_Average_B365_odds_against_last5,team_2_Average_BW_odds_against_last5,team_2_Average_WH_odds_against_last5
Arsenal,2004-08-22 12:00:00,19,,,,,,,,,,,,,,,,,,,,,,,,,,Middlesbrough,,,,,,,,,,,,,,,,,,,,,,,,,
Arsenal,2004-08-25 12:00:00,23,5.0,1.0,16.0,11.0,8.0,7.0,1.0,0.0,1.36,4.33,1.35,4.0,1.33,4.0,3.0,1.0,9.0,5.0,14.0,5.0,1.0,0.0,9.0,9.0,8.0,Blackburn,2.0,0.0,10.0,6.0,18.0,6.0,3.0,0.0,3.0,3.25,3.0,3.2,3.0,3.1,3.0,1.0,13.0,7.0,12.0,3.0,0.0,0.0,2.3,2.2,2.15
Arsenal,2004-09-18 12:00:00,50,4.0,0.5,15.5,10.0,9.5,6.5,1.5,0.0,1.32,4.665,1.3,4.5,1.275,4.5,1.5,0.5,6.0,2.5,16.0,5.0,2.5,0.0,9.5,9.5,8.75,Bolton,1.0,1.0,9.5,4.5,10.5,5.0,0.5,0.0,3.1,3.2,3.1,3.2,2.825,3.1500000000000004,1.5,0.5,16.5,9.0,10.0,8.5,0.5,0.0,2.25,2.1500000000000004,2.2249999999999996
Arsenal,2004-10-02 12:00:00,70,3.3333333333333335,0.6666666666666666,14.0,8.666666666666666,10.666666666666666,5.333333333333333,1.3333333333333333,0.0,1.2966666666666666,4.776666666666666,1.3,4.5,1.25,4.666666666666667,1.6666666666666667,0.3333333333333333,6.666666666666667,3.3333333333333335,16.333333333333332,6.0,2.6666666666666665,0.0,10.666666666666666,9.333333333333334,9.5,Charlton,0.6666666666666666,0.0,5.666666666666667,3.0,12.0,4.0,1.3333333333333333,0.0,3.5100000000000002,3.1666666666666665,3.6833333333333336,3.216666666666667,3.25,3.1999999999999997,3.0,1.3333333333333333,14.666666666666666,8.666666666666666,11.0,9.0,1.3333333333333333,0.3333333333333333,2.1333333333333333,1.95,2.0166666666666666
Arsenal,2004-10-16 12:00:00,80,3.5,0.75,14.25,8.75,11.25,5.5,1.75,0.0,1.2925,4.8325,1.275,4.75,1.2425,4.75,1.25,0.25,6.0,2.5,16.0,4.75,2.25,0.0,10.5,9.875,9.5,Aston Villa,0.75,0.5,12.75,6.5,14.25,7.5,1.5,0.0,2.63,3.2125000000000004,2.5625,3.1500000000000004,2.6125,2.975,1.5,1.0,12.0,5.0,10.5,5.5,1.25,0.0,2.6225,2.5625,2.4775
Arsenal,2004-10-30 12:00:00,100,3.4,1.0,15.0,10.0,11.2,5.6,1.8,0.0,1.294,4.866,1.28,4.7,1.25,4.6659999999999995,1.2,0.4,5.8,2.4,17.2,4.4,2.6,0.0,10.3,9.7,9.3,Southampton,0.2,0.2,9.4,4.0,13.4,5.2,1.2,0.0,5.4826,3.6,4.89,3.4799999999999995,4.9,3.4,1.2,1.0,12.6,5.4,10.6,8.0,0.0,0.0,1.7466000000000002,1.78,1.686
Arsenal,2004-11-20 12:00:00,130,2.8,0.8,14.6,9.6,11.2,5.6,1.8,0.0,1.254,5.3,1.24,5.2,1.216,4.965999999999999,1.0,0.2,5.4,2.2,18.6,4.8,3.2,0.0,11.5,10.5,10.1,West Brom,0.8,0.6,9.8,5.4,14.2,5.2,1.2,0.2,5.2,3.4300000000000006,4.84,3.41,4.434,3.0940000000000003,2.6,1.2,17.0,7.8,11.8,7.0,1.2,0.0,1.8488,1.8,1.8659999999999997
Arsenal,2004-12-04 12:00:00,150,2.4,0.8,13.8,8.6,10.8,6.8,1.4,0.0,1.23,5.6,1.23,5.25,1.204,5.066,1.2,0.2,5.6,2.6,17.4,4.4,2.6,0.0,12.5,11.1,10.6,Birmingham,1.2,0.8,6.6,2.6,14.8,4.6,1.4,0.0,4.2866,3.2399999999999998,4.24,3.3600000000000003,3.6799999999999997,3.18,1.2,0.6,13.6,7.4,13.0,5.4,1.6,0.0,2.0418,1.92,2.0420000000000003
Arsenal,2004-12-12 12:00:00,167,2.6,0.8,13.0,8.2,9.6,7.0,1.2,0.0,1.246,5.5,1.23,5.25,1.22,4.965999999999999,0.8,0.2,4.4,1.8,17.0,3.2,2.2,0.0,11.8,11.1,10.0,Chelsea,2.6,0.6,15.4,9.4,10.8,8.0,1.2,0.0,1.698,3.4200000000000004,1.7,3.37,1.6600000000000001,3.31,0.6,0.2,7.8,4.0,10.8,2.6,0.4,0.0,5.8,5.14,5.12
Arsenal,2004-12-26 12:00:00,181,2.2,1.0,12.0,7.4,9.2,6.6,0.8,0.0,1.49,5.12,1.44,4.779999999999999,1.436,4.566,1.2,0.4,5.6,2.8,17.4,4.2,2.6,0.0,10.36,9.39,8.66,Fulham,1.2,0.4,9.0,5.0,18.4,3.6,1.6,0.0,4.4239999999999995,3.3,4.39,3.2399999999999998,3.96,3.114,1.2,0.4,13.6,8.2,16.0,9.8,0.6,0.0,1.9140000000000001,1.8800000000000001,1.892
Arsenal,2005-01-04 12:00:00,215,2.0,0.8,10.6,6.0,9.4,6.8,0.6,0.0,1.48,5.12,1.43,4.88,1.424,4.7,1.0,0.2,5.0,2.6,14.8,4.8,2.2,0.0,11.059999999999999,9.59,8.86,Man City,1.4,0.6,9.2,5.6,15.0,4.2,1.4,0.2,4.75,3.3900000000000006,4.39,3.3600000000000003,4.14,3.31,1.2,0.6,11.6,7.2,12.6,8.4,1.2,0.2,1.9259999999999997,1.85,1.832
Arsenal,2005-01-23 12:00:00,239,1.8,0.8,10.4,6.0,9.8,7.8,1.0,0.0,1.504,4.720000000000001,1.46,4.4799999999999995,1.4419999999999997,4.6,0.8,0.4,4.6,2.6,13.2,4.4,2.0,0.0,9.86,8.790000000000001,8.059999999999999,Newcastle,1.0,0.6,10.0,5.4,14.0,4.6,2.0,0.2,3.7020000000000004,3.3899999999999997,3.65,3.2399999999999998,3.354,3.2399999999999998,1.8,0.6,13.0,7.0,12.8,3.8,1.0,0.0,2.528,2.45,2.438
Arsenal,2005-02-01 12:00:00,241,1.8,1.0,10.8,6.8,11.4,7.6,1.4,0.0,1.56,4.220000000000001,1.51,4.15,1.4899999999999998,4.2,0.6,0.4,4.6,2.4,14.6,4.0,2.4,0.0,8.36,7.69,7.26,Man United,1.6,0.8,13.0,6.2,13.2,6.4,1.6,0.2,1.9040000000000004,3.4,1.95,3.3,1.8920000000000001,3.2299999999999995,0.2,0.0,7.4,3.6,13.4,6.4,1.0,0.0,4.8740000000000006,4.09,4.174
Arsenal,2005-02-14 12:00:00,267,1.6,1.2,11.6,8.0,14.0,8.0,1.8,0.0,1.7439999999999998,3.9400000000000004,1.65,3.8899999999999997,1.6740000000000002,3.9,1.4,0.6,6.2,4.0,14.8,5.0,3.0,0.2,7.1,6.58,6.26,Crystal Palace,1.4,0.6,6.6,3.8,12.6,4.4,1.0,0.2,6.3,3.7600000000000002,6.17,3.72,5.26,3.5799999999999996,2.8,1.0,15.2,10.0,12.0,7.8,1.0,0.0,1.7420000000000002,1.6800000000000002,1.7120000000000002
Arsenal,2005-03-05 12:00:00,277,2.2,1.4,13.0,9.4,13.4,8.2,1.8,0.0,1.488,4.42,1.45,4.260000000000001,1.4460000000000002,4.4,1.2,0.4,5.4,3.6,14.8,4.0,2.8,0.2,9.14,7.99,8.1,Portsmouth,0.8,0.4,8.6,4.8,11.0,3.2,0.8,0.0,7.616,4.2700000000000005,7.140000000000001,4.08,6.6240000000000006,3.96,2.0,1.2,16.0,8.4,8.4,6.4,0.2,0.0,1.672,1.6600000000000001,1.6300000000000001
Arsenal,2005-04-02 12:00:00,300,2.4,1.4,13.0,9.0,13.4,8.2,1.6,0.0,1.51,4.286,1.46,4.160000000000001,1.4620000000000002,4.24,1.2,0.4,6.0,3.8,16.0,3.4,2.8,0.2,8.34,7.790000000000001,7.9,Norwich,0.2,0.2,7.8,4.0,12.8,4.4,0.4,0.2,5.6,3.44,5.61,3.3299999999999996,4.766,3.28,1.8,1.0,17.6,8.6,15.0,7.2,1.8,0.0,1.6640000000000001,1.6199999999999999,1.6580000000000001
Arsenal,2005-08-14 12:00:00,344,3.0,1.8,14.6,10.2,13.0,7.8,1.2,0.0,1.494,4.586,1.44,4.360000000000001,1.4440000000000002,4.340000000000001,1.2,0.4,5.6,3.2,15.6,3.0,2.2,0.2,9.14,8.39,8.7,Newcastle,0.6,0.4,9.6,4.2,16.4,3.6,2.4,0.0,3.7779999999999996,3.4200000000000004,3.8200000000000003,3.2600000000000002,3.7640000000000002,3.2600000000000002,1.2,0.6,13.0,5.8,12.8,5.6,2.2,0.0,2.232,2.12,2.128
Arsenal,2005-08-24 12:00:00,359,3.2,1.6,15.0,11.0,12.6,7.2,0.8,0.0,1.486,4.6259999999999994,1.42,4.44,1.444,4.390000000000001,1.2,0.4,5.2,3.2,15.2,3.4,1.8,0.4,9.24,8.690000000000001,8.5,Fulham,0.6,0.0,8.0,4.2,12.8,3.6,1.2,0.2,6.215999999999999,3.6,6.01,3.7,5.106,3.6399999999999997,1.8,0.8,15.2,8.6,11.2,9.0,0.6,0.0,1.72,1.65,1.658
Arsenal,2005-09-19 12:00:00,391,3.6,1.4,16.8,11.8,11.8,7.2,1.4,0.0,1.28,5.106,1.27,4.8,1.248,4.790000000000001,0.6,0.4,4.8,2.0,14.2,3.4,1.4,0.2,11.2,10.0,9.8,Everton,1.0,0.2,7.2,3.2,18.0,4.0,1.8,0.2,3.2359999999999998,3.18,3.05,3.16,2.994,3.1,1.0,0.4,11.4,5.6,15.8,5.8,1.2,0.2,2.3,2.33,2.23
Arsenal,2005-10-02 12:00:00,407,3.0,1.2,15.6,10.2,12.8,7.0,1.6,0.0,1.316,4.806,1.28,4.76,1.282,4.49,0.4,0.4,4.4,1.8,14.6,3.2,1.6,0.2,10.4,9.6,9.0,Birmingham,1.0,0.8,5.0,3.0,14.4,3.8,1.6,0.2,4.724,3.66,4.83,3.6399999999999997,4.283999999999999,3.46,1.4,0.4,14.2,8.0,13.4,6.4,1.2,0.0,2.058,2.0,2.0
Arsenal,2005-10-22 12:00:00,422,2.6,1.0,16.6,11.6,13.0,7.8,1.6,0.0,1.31,4.84,1.28,4.819999999999999,1.278,4.516,0.4,0.4,3.8,1.8,15.0,3.4,1.4,0.4,10.5,9.4,9.0,Man City,1.2,0.8,8.2,4.6,14.6,5.2,2.0,0.0,4.43,3.3300000000000005,3.910000000000001,3.47,3.818,3.18,1.0,0.8,9.4,4.6,10.4,5.2,1.0,0.0,2.15,2.02,2.124
Arsenal,2005-11-05 12:00:00,442,2.0,0.6,13.2,9.0,16.2,6.6,2.0,0.0,1.3699999999999999,4.39,1.3199999999999998,4.5200000000000005,1.334,4.066,0.2,0.2,4.6,2.4,16.2,3.4,2.4,0.4,9.3,8.45,8.2,Sunderland,0.8,0.6,5.4,3.2,15.4,3.6,2.0,0.2,8.879999999999999,4.529999999999999,7.49,4.37,7.959999999999999,4.029999999999999,1.4,0.8,13.4,7.4,11.6,4.4,2.2,0.0,1.546,1.5539999999999998,1.504
Arsenal,2005-11-26 12:00:00,461,2.2,1.0,12.6,8.4,15.4,5.8,2.0,0.0,1.33,4.75,1.29,4.82,1.282,4.516,0.4,0.2,4.4,2.4,15.4,4.0,2.4,0.2,10.3,9.05,9.2,Blackburn,0.8,0.6,6.4,4.4,17.6,2.6,3.4,0.2,7.95,3.936,7.6800000000000015,4.19,6.7700000000000005,3.7700000000000005,1.2,0.4,17.8,6.6,11.6,5.8,1.0,0.0,1.6059999999999999,1.53,1.5579999999999998
Arsenal,2005-12-18 12:00:00,501,2.0,1.2,11.2,7.6,14.0,6.4,1.2,0.0,1.3579999999999999,4.516,1.3,4.78,1.294,4.4159999999999995,0.2,0.0,5.8,3.6,16.2,4.6,2.4,0.2,9.5,8.65,8.9,Chelsea,1.8,0.6,16.0,9.0,12.4,6.0,2.4,0.0,1.7580000000000002,3.692,1.75,3.7,1.6639999999999997,3.6,0.6,0.6,8.4,4.0,16.2,3.2,2.2,0.0,6.1,5.71,6.04
Arsenal,2005-12-28 12:00:00,513,1.6,0.8,10.4,7.8,14.0,6.6,1.4,0.0,1.652,4.336,1.5899999999999999,4.43,1.6280000000000001,4.1899999999999995,0.6,0.2,7.2,4.8,16.0,5.6,2.6,0.2,8.2,7.539999999999999,7.75,Portsmouth,1.2,0.2,7.4,4.6,12.8,3.6,1.2,0.0,8.22,4.0,6.890000000000001,3.9799999999999995,6.65,3.6900000000000004,2.2,0.8,13.8,8.2,9.0,8.2,0.6,0.0,1.6019999999999999,1.5699999999999998,1.5879999999999999
Arsenal,2006-01-03 12:00:00,538,2.2,1.6,8.4,6.0,13.8,5.0,1.4,0.0,1.6300000000000001,4.536,1.5699999999999998,4.57,1.616,4.324,0.6,0.2,8.0,5.2,15.2,5.0,2.6,0.0,8.9,8.34,7.95,Man United,2.0,0.6,14.0,8.0,13.8,4.8,1.8,0.0,1.6960000000000002,3.5159999999999996,1.75,3.3899999999999997,1.652,3.28,1.6,1.0,11.4,6.0,14.8,3.2,0.8,0.0,5.3,4.709999999999999,4.831999999999999
Arsenal,2006-01-14 12:00:00,540,2.0,1.6,9.2,6.6,12.4,5.4,1.2,0.0,1.8539999999999999,4.406000000000001,1.7600000000000002,4.39,1.828,4.2940000000000005,0.6,0.2,9.8,5.6,14.4,6.2,2.2,0.0,8.05,7.459999999999999,6.85,Middlesbrough,0.6,0.0,12.0,5.8,14.0,3.6,1.4,0.2,5.644,3.63,5.1,3.59,4.8100000000000005,3.3200000000000003,1.6,0.4,15.4,8.6,14.2,7.0,0.8,0.0,1.9579999999999997,1.85,1.89
Arsenal,2006-02-01 12:00:00,564,2.8,2.0,11.6,8.2,12.6,5.4,1.4,0.0,1.8800000000000003,4.072,1.78,4.24,1.8659999999999997,3.8940000000000006,0.4,0.2,10.6,5.8,14.6,6.2,2.4,0.2,7.05,6.659999999999999,6.05,West Ham,1.4,0.4,9.0,3.8,12.8,7.6,2.2,0.0,3.4199999999999995,3.21,3.55,3.12,3.2,3.1399999999999997,1.6,0.8,13.0,6.4,13.4,4.8,2.0,0.2,2.134,2.0300000000000002,2.066
Arsenal,2006-02-11 12:00:00,581,2.6,1.8,12.2,8.2,12.0,6.0,1.4,0.0,1.888,4.072,1.7899999999999998,4.08,1.866,3.8939999999999997,1.0,0.6,8.4,4.8,14.6,4.6,2.2,0.2,6.75,6.859999999999999,6.05,Bolton,1.2,0.4,6.0,2.2,14.8,2.0,3.0,0.2,3.614,3.466,3.54,3.410000000000001,3.5599999999999996,3.2700000000000005,1.0,0.4,14.6,6.8,14.2,7.0,1.4,0.0,2.5340000000000003,2.42,2.502
Arsenal,2006-03-12 12:00:00,620,2.8,1.8,14.0,9.2,12.2,6.6,1.2,0.0,1.614,4.252000000000001,1.53,4.21,1.5719999999999998,4.0200000000000005,0.8,0.6,7.2,3.8,13.4,4.8,1.8,0.2,7.45,7.7700000000000005,6.7,Liverpool,0.6,0.2,11.6,5.4,12.8,5.0,2.0,0.2,2.68,3.16,2.7600000000000002,3.1399999999999997,2.6420000000000003,3.08,1.4,0.8,8.0,4.0,13.0,2.8,1.8,0.0,3.2399999999999998,3.1799999999999997,3.16
Arsenal,2006-03-18 12:00:00,624,2.4,1.2,15.0,9.2,11.4,7.0,1.2,0.0,1.8199999999999998,3.7920000000000003,1.7400000000000002,3.7299999999999995,1.768,3.62,1.0,0.6,7.6,3.6,14.4,4.6,2.0,0.4,5.470000000000001,5.970000000000001,5.4,Charlton,0.8,0.0,7.6,4.4,13.6,2.8,1.4,0.0,6.95,3.9899999999999998,7.33,3.9,6.35,3.8899999999999997,1.4,0.8,15.2,9.0,10.6,7.8,0.8,0.2,1.652,1.5859999999999999,1.55
Arsenal,2006-04-01 12:00:00,644,3.0,1.6,16.6,10.0,9.2,7.4,0.8,0.0,1.556,4.072,1.54,3.9299999999999997,1.524,3.9,1.0,0.6,4.8,2.6,13.8,3.0,1.6,0.4,6.82,7.0,6.5,Aston Villa,1.0,0.4,9.2,5.0,12.6,6.0,1.6,0.2,4.3,3.28,3.9799999999999995,3.18,3.7299999999999995,3.19,1.2,0.6,13.4,7.0,9.8,4.6,0.8,0.0,1.918,1.95,1.8960000000000001
Arsenal,2006-04-15 12:00:00,666,2.6,1.2,15.8,9.8,8.6,8.2,0.6,0.0,1.546,4.206,1.54,3.9299999999999997,1.518,3.94,1.0,0.6,5.6,3.0,13.2,3.4,1.4,0.2,7.220000000000001,7.0699999999999985,6.6,West Brom,0.6,0.2,10.6,5.6,15.6,7.6,2.6,0.0,4.782000000000001,3.41,4.67,3.2800000000000002,4.709999999999999,3.2399999999999998,1.8,0.4,9.2,5.6,12.8,5.0,1.6,0.2,1.8,1.78,1.732
Arsenal,2006-04-22 12:00:00,683,2.8,1.2,15.8,9.8,9.0,6.8,0.8,0.0,1.51,4.4399999999999995,1.516,4.13,1.512,3.94,0.6,0.2,6.4,2.4,11.4,3.2,1.4,0.2,8.32,7.469999999999999,7.0,Tottenham,1.2,0.8,8.6,5.4,11.0,4.0,1.0,0.2,3.314,3.45,3.3299999999999996,3.3299999999999996,3.1900000000000004,3.34,1.2,0.8,10.0,6.8,13.0,6.2,2.0,0.0,3.162,2.9,2.926
Arsenal,2006-05-07 12:00:00,706,2.8,1.2,14.4,9.0,8.0,6.2,0.6,0.0,1.5420000000000003,4.32,1.566,4.05,1.528,3.9,0.6,0.0,7.2,3.0,10.8,2.8,1.2,0.4,8.22,7.029999999999999,6.9,Wigan,0.8,0.4,12.2,5.0,14.2,4.2,1.4,0.0,3.6759999999999997,3.25,3.46,3.1700000000000004,3.3600000000000003,3.16,1.0,0.6,10.8,5.8,12.6,6.8,1.8,0.0,2.146,2.19,2.056
Arsenal,2006-08-19 12:00:00,716,3.2,1.4,14.8,9.6,8.8,6.2,0.8,0.0,1.332,4.88,1.366,4.43,1.3379999999999999,4.3,0.8,0.4,7.2,3.0,10.4,3.0,1.0,0.4,10.2,8.43,7.9,Aston Villa,0.8,0.0,9.2,4.6,12.4,7.0,1.4,0.0,6.319999999999999,3.8260000000000005,5.85,3.7299999999999995,5.640000000000001,3.5,3.4,1.4,15.4,9.6,8.4,5.8,0.6,0.0,1.634,1.6599999999999997,1.616
Arsenal,2006-09-09 12:00:00,744,2.8,1.0,15.4,10.0,9.6,8.2,1.0,0.0,1.3279999999999998,4.88,1.346,4.609999999999999,1.338,4.3,1.0,0.4,7.8,3.4,12.2,3.0,1.2,0.4,10.9,8.83,7.9,Middlesbrough,0.6,0.4,8.0,5.0,11.4,2.8,1.4,0.0,5.66,3.8800000000000003,5.5,3.6799999999999997,4.720000000000001,3.7299999999999995,1.2,0.4,14.4,7.6,9.6,7.8,0.8,0.0,1.7399999999999998,1.75,1.6979999999999997
Arsenal,2006-09-23 12:00:00,765,2.0,0.6,15.4,9.2,8.8,9.6,1.2,0.0,1.3379999999999999,4.746,1.346,4.56,1.338,4.3260000000000005,1.2,0.6,6.2,2.8,13.4,1.4,2.2,0.6,10.9,8.959999999999999,7.8,Sheffield United,0.0,0.0,7.5,2.0,13.0,4.5,2.0,0.0,5.5,3.5,5.65,3.575,4.8,3.425,1.5,1.5,14.0,9.0,11.0,7.5,1.5,0.0,1.7,1.65,1.67
Arsenal,2006-10-14 12:00:00,785,2.0,0.4,15.0,9.4,9.4,10.0,1.2,0.0,1.334,4.746,1.332,4.76,1.3279999999999998,4.426,1.0,0.6,5.6,3.4,13.8,1.6,2.2,0.6,11.7,9.559999999999999,8.0,Watford,0.6666666666666666,0.0,12.333333333333334,6.0,14.333333333333334,5.0,1.6666666666666667,0.0,5.11,3.3666666666666667,4.883333333333334,3.35,5.166666666666667,3.266666666666667,1.3333333333333333,0.6666666666666666,7.0,2.6666666666666665,13.333333333333334,3.3333333333333335,2.3333333333333335,0.0,1.7166666666666668,1.6833333333333333,1.6133333333333333
Arsenal,2006-10-28 12:00:00,805,2.4,0.8,16.2,9.6,8.8,10.6,1.0,0.0,1.234,5.366,1.222,5.4,1.234,4.866,0.8,0.6,5.6,2.8,14.8,1.6,2.2,0.4,13.6,11.2,10.0,Everton,1.2,0.2,9.6,4.6,15.2,6.0,2.0,0.4,3.3600000000000003,3.2,3.3400000000000007,3.19,3.124,3.2,0.8,0.4,13.2,6.6,13.6,7.0,2.0,0.2,2.2640000000000002,2.13,2.132
Arsenal,2006-11-12 12:00:00,833,1.8,0.4,18.8,10.6,7.6,12.8,1.2,0.0,1.274,4.965999999999999,1.2419999999999998,5.25,1.25,4.6659999999999995,0.6,0.4,4.4,2.6,15.8,2.0,2.6,0.2,12.8,10.76,10.0,Liverpool,0.2,0.0,13.6,5.8,15.8,8.2,2.2,0.0,2.806,3.34,2.86,3.2299999999999995,2.8259999999999996,3.16,1.8,1.0,6.2,4.6,14.8,1.8,1.6,0.2,3.446,3.4199999999999995,3.09
Arsenal,2006-11-18 12:00:00,835,2.2,0.6,16.4,9.8,7.0,9.6,1.4,0.0,1.418,4.7059999999999995,1.382,4.9,1.394,4.34,0.4,0.4,5.4,2.8,14.4,3.0,2.8,0.2,10.95,9.48,9.120000000000001,Newcastle,0.4,0.0,10.2,5.0,12.2,4.8,2.0,0.0,5.8740000000000006,3.4859999999999998,4.84,3.55,4.869999999999999,3.4799999999999995,1.0,0.4,18.0,9.0,12.6,7.0,1.6,0.0,1.886,1.86,1.722
Arsenal,2006-12-02 12:00:00,860,2.2,0.6,17.0,9.4,8.0,8.8,1.6,0.0,1.402,4.84,1.3820000000000001,4.95,1.3900000000000001,4.314,0.4,0.4,5.6,2.8,12.8,3.2,2.6,0.0,11.55,9.36,9.32,Tottenham,0.6,0.2,9.6,4.4,11.4,3.2,0.8,0.4,3.114,3.31,3.18,3.22,3.124,3.14,1.6,0.6,9.8,4.2,14.0,5.2,1.0,0.2,2.592,2.5,2.368
Arsenal,2006-12-16 12:00:00,885,2.2,1.0,15.4,8.2,8.8,8.0,1.4,0.0,1.494,4.4399999999999995,1.46,4.470000000000001,1.464,3.9739999999999993,0.4,0.4,6.0,2.8,14.2,3.2,2.8,0.0,9.15,7.709999999999999,8.22,Portsmouth,0.4,0.2,7.4,3.0,11.2,4.8,1.6,0.0,6.8199999999999985,4.07,6.44,4.17,6.223999999999999,3.7700000000000005,1.6,0.8,16.0,9.8,9.2,7.8,1.2,0.0,1.6239999999999999,1.614,1.598
Arsenal,2006-12-23 12:00:00,895,2.0,0.6,15.2,8.4,10.2,7.8,1.4,0.0,1.542,4.006,1.51,4.07,1.502,3.6740000000000004,0.8,0.6,5.6,3.2,14.0,3.2,3.0,0.0,7.65,6.3100000000000005,6.82,Blackburn,0.8,0.2,7.6,4.6,11.6,3.8,2.2,0.0,4.04,3.35,3.95,3.3,3.944,3.2299999999999995,1.4,0.6,11.6,6.8,12.8,6.2,1.0,0.0,2.108,2.0,1.9940000000000002
Arsenal,2007-01-02 12:00:00,932,3.0,1.2,13.6,8.4,11.8,6.0,1.6,0.0,1.528,4.106,1.5,4.17,1.496,3.714,1.0,0.6,7.4,4.2,12.6,3.8,3.0,0.0,7.75,6.4,6.92,Charlton,0.8,0.4,7.8,3.8,11.2,5.6,1.8,0.0,4.46,3.4,4.37,3.3899999999999997,4.24,3.25,2.8,1.2,14.8,7.4,8.6,6.8,1.0,0.0,1.85,1.81,1.8039999999999998
Arsenal,2007-01-21 12:00:00,952,3.2,1.4,15.4,9.0,13.0,7.2,1.2,0.0,1.3719999999999999,4.566000000000001,1.354,4.5600000000000005,1.328,4.24,1.0,0.6,6.2,3.8,12.0,3.0,2.6,0.2,9.6,8.080000000000002,8.6,Man United,1.8,0.6,17.2,10.2,11.4,10.4,2.0,0.0,1.5020000000000002,3.8560000000000003,1.496,3.79,1.482,3.55,1.0,0.4,9.4,4.6,15.8,2.8,1.8,0.0,6.7,6.16,6.3
Arsenal,2007-02-11 12:00:00,981,3.4,1.4,14.4,9.2,13.6,6.6,1.0,0.0,1.6219999999999999,4.186,1.594,4.24,1.546,4.0,1.0,0.4,7.8,4.8,12.4,4.0,2.2,0.2,7.56,6.919999999999999,7.339999999999999,Wigan,1.2,0.4,9.2,5.0,13.0,4.0,1.6,0.0,7.94,4.359999999999999,6.960000000000001,4.279999999999999,6.4799999999999995,4.01,2.2,0.4,14.8,7.8,12.0,6.6,0.8,0.0,1.6460000000000001,1.5959999999999999,1.6099999999999999
Arsenal,2007-03-03 12:00:00,993,3.2,1.0,15.2,8.8,12.4,8.0,2.0,0.0,1.5399999999999998,4.486,1.524,4.720000000000001,1.476,4.3,1.2,0.6,8.0,4.4,12.4,3.8,2.4,0.2,9.16,7.7700000000000005,8.24,Reading,1.6,0.4,7.4,2.8,12.4,5.4,1.2,0.2,7.62,4.32,6.74,4.09,6.470000000000001,3.96,1.6,0.6,16.6,7.4,11.2,8.2,1.0,0.0,1.766,1.75,1.7419999999999998
Arsenal,2007-04-07 12:00:00,1027,3.2,1.0,15.6,9.0,11.4,9.8,2.2,0.0,1.56,4.37,1.534,4.6,1.49,4.25,1.0,0.4,8.0,4.2,12.6,4.4,2.2,0.2,9.059999999999999,7.87,8.040000000000001,West Ham,0.8,0.4,9.8,5.4,17.8,5.2,2.2,0.0,3.982,3.3299999999999996,4.0,3.21,3.8,3.2399999999999998,2.8,1.8,14.0,6.0,13.2,7.8,2.2,0.2,1.9500000000000004,1.92,1.864
Arsenal,2007-04-14 12:00:00,1041,2.0,0.4,17.8,9.6,10.6,11.2,1.6,0.0,1.574,4.336,1.5539999999999998,4.45,1.51,4.276,0.8,0.4,7.0,3.8,12.8,3.4,1.8,0.2,8.66,7.67,7.44,Bolton,1.4,0.6,9.0,4.8,13.0,5.4,3.0,0.2,4.01,3.5800000000000005,3.7600000000000002,3.47,3.8,3.3,2.8,2.2,12.6,6.8,8.6,4.2,0.4,0.2,2.33,2.37,2.27
